Attrition,Age,BusinessTravel,MaritalStatus,DistanceFromHome,Education,JobLevel,Department,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,PercentSalaryHike,NumCompaniesWorked,StandardHours,OverTime,TrainingTimesLastYear,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,42,Travel_Rarely,Single,9,2,5,Research & Development,1059,93,19613,26362,22,8,8,No,2,24,1,0,0,1
0,35,Travel_Rarely,Married,28,3,2,Research & Development,750,46,3407,25348,17,1,8,No,3,10,10,9,6,8
0,34,Travel_Frequently,Married,10,4,2,Research & Development,653,92,5063,15332,14,1,8,No,3,8,8,2,7,7
0,40,Travel_Rarely,Married,14,2,2,Sales,118,84,4639,11262,15,1,8,No,2,5,5,4,1,2
0,43,Travel_Rarely,Divorced,27,3,1,Research & Development,990,87,4876,5855,12,5,8,No,0,8,6,4,0,2
0,35,Travel_Rarely,Married,7,2,1,Research & Development,1349,63,2690,7713,18,1,8,No,5,1,1,0,0,1
0,46,Travel_Rarely,Single,1,4,4,Sales,563,56,17567,3156,15,1,8,No,5,27,26,0,0,12
0,22,Non-Travel,Married,26,2,1,Research & Development,457,85,2814,10293,14,1,8,Yes,2,4,4,2,1,3
0,50,Travel_Frequently,Married,20,5,4,Research & Development,1234,41,11245,20689,15,2,8,Yes,3,32,30,8,12,13
0,32,Travel_Rarely,Married,5,4,1,Research & Development,634,35,3312,18783,17,3,8,No,3,6,3,2,0,2
0,44,Travel_Rarely,Divorced,7,3,5,Research & Development,1313,31,19049,3549,14,0,8,Yes,4,23,22,7,1,10
0,30,Travel_Rarely,Married,7,3,1,Research & Development,241,48,2141,5348,12,1,8,No,3,6,6,4,1,1
0,45,Travel_Rarely,Single,5,5,2,Research & Development,1015,50,5769,23447,14,1,8,Yes,3,10,10,7,1,4
0,45,Non-Travel,Married,26,3,2,Sales,336,52,4385,24162,15,1,8,No,2,10,10,7,4,5
0,31,Travel_Frequently,Single,2,4,2,Sales,715,54,5332,21602,13,7,8,No,3,10,5,2,0,3
0,36,Travel_Rarely,Married,12,4,2,Research & Development,559,76,4663,12421,12,9,8,Yes,2,7,3,2,1,1
0,34,Travel_Frequently,Divorced,10,4,2,Research & Development,426,42,4724,17000,13,1,8,No,3,9,9,7,7,2
0,49,Travel_Rarely,Married,25,4,1,Research & Development,722,84,3211,22102,14,1,8,No,3,10,9,6,1,4
0,39,Travel_Rarely,Married,10,5,2,Research & Development,1387,76,5377,3835,13,2,8,No,3,10,7,7,7,7
0,27,Travel_Rarely,Divorced,19,3,1,Research & Development,1302,67,4066,16290,11,1,8,No,3,7,7,7,0,7
0,35,Travel_Rarely,Married,18,5,2,Research & Development,819,48,5208,26312,11,1,8,No,2,16,16,15,1,10
0,28,Travel_Rarely,Divorced,27,3,2,Research & Development,580,39,4877,20460,21,0,8,No,5,6,5,3,0,0
0,21,Travel_Rarely,Single,5,1,1,Research & Development,546,97,3117,26009,18,1,8,No,2,3,2,2,2,2
0,47,Travel_Rarely,Married,26,4,5,Human Resources,1176,98,19658,5220,11,3,8,No,2,27,5,2,1,0
0,39,Travel_Rarely,Divorced,3,2,2,Research & Development,170,76,3069,10302,15,0,8,No,3,11,10,8,0,7
0,40,Travel_Rarely,Married,15,3,3,Research & Development,884,80,10435,25800,13,1,8,No,2,18,18,15,14,12
0,35,Non-Travel,Married,8,4,2,Research & Development,208,52,4148,12250,12,1,8,No,5,15,14,11,2,9
0,37,Travel_Rarely,Married,19,3,2,Research & Development,671,85,5768,26493,17,3,8,No,2,9,4,3,0,2
0,39,Travel_Frequently,Single,4,3,2,Research & Development,711,81,5042,3140,13,0,8,No,2,10,9,2,3,8
0,45,Travel_Rarely,Divorced,2,2,2,Research & Development,1329,59,5770,5388,19,1,8,No,3,10,10,7,3,9
0,38,Travel_Rarely,Married,2,2,3,Research & Development,397,54,7756,14199,19,3,8,Yes,6,10,5,4,0,2
0,37,Travel_Rarely,Married,10,3,1,Research & Development,1470,71,3936,9953,11,1,8,No,2,8,8,4,7,7
0,40,Travel_Rarely,Single,16,3,3,Research & Development,448,84,7945,19948,15,6,8,Yes,2,18,4,2,3,3
0,44,Travel_Frequently,Married,1,5,2,Human Resources,602,37,5743,10503,11,4,8,Yes,3,14,10,7,0,2
0,48,Travel_Frequently,Married,4,5,4,Research & Development,365,89,15202,5602,25,2,8,No,3,23,2,2,2,2
0,24,Travel_Frequently,Single,2,1,1,Research & Development,567,32,3760,17218,13,1,8,Yes,2,6,6,3,1,3
0,27,Travel_Rarely,Married,8,3,1,Research & Development,486,86,3517,22490,17,7,8,No,0,5,3,2,0,2
0,27,Travel_Frequently,Single,2,3,1,Research & Development,591,87,2580,6297,13,2,8,No,0,6,4,2,1,2
0,29,Travel_Rarely,Single,10,3,2,Sales,469,42,5869,23413,11,9,8,No,2,8,5,2,1,4
0,36,Travel_Rarely,Married,5,4,3,Research & Development,711,42,8008,22792,12,4,8,No,6,9,3,2,0,2
0,25,Travel_Frequently,Divorced,2,1,2,Research & Development,772,77,5206,4973,17,1,8,No,6,7,7,7,0,7
0,39,Travel_Rarely,Married,12,3,2,Research & Development,492,66,5295,7693,21,4,8,No,3,7,5,4,1,0
0,49,Travel_Rarely,Married,22,4,4,Research & Development,301,72,16413,3498,16,3,8,No,2,27,4,2,1,2
0,50,Travel_Rarely,Divorced,17,5,3,Research & Development,813,50,13269,21981,15,5,8,No,3,19,14,11,1,11
0,20,Travel_Rarely,Single,2,3,1,Sales,1141,31,2783,13251,19,1,8,No,3,2,2,2,2,2
0,34,Travel_Rarely,Divorced,3,3,2,Research & Development,1130,66,5433,19332,12,1,8,No,2,11,11,8,7,9
0,36,Travel_Rarely,Single,7,3,1,Research & Development,311,77,2013,10950,11,2,8,No,4,15,4,3,1,3
0,49,Travel_Rarely,Married,6,1,4,Research & Development,465,41,13966,11652,19,2,8,Yes,3,30,15,11,2,12
0,36,Non-Travel,Married,1,4,2,Research & Development,894,33,4374,15411,15,0,8,No,6,4,3,2,1,2
0,36,Travel_Rarely,Divorced,3,2,2,Research & Development,1040,79,6842,26308,20,6,8,No,3,13,5,4,0,4
0,54,Travel_Rarely,Married,22,5,4,Research & Development,584,91,17426,18685,25,3,8,No,6,36,10,8,4,7
0,43,Travel_Rarely,Married,15,2,4,Research & Development,1291,65,17603,3525,24,1,8,No,3,14,14,10,6,11
0,38,Travel_Frequently,Married,1,3,2,Research & Development,1189,90,4735,9867,15,7,8,No,4,19,13,11,2,9
0,29,Travel_Rarely,Divorced,5,3,2,Sales,991,43,4187,3356,13,1,8,Yes,3,10,10,0,0,9
0,33,Travel_Rarely,Divorced,2,4,2,Sales,392,93,5505,3921,14,1,8,No,5,6,6,2,0,4
0,32,Travel_Rarely,Divorced,2,3,2,Research & Development,977,45,5470,25518,13,0,8,No,4,10,9,5,1,6
0,31,Travel_Rarely,Married,5,4,2,Sales,1112,67,5476,22589,11,1,8,No,2,10,10,0,0,2
0,49,Travel_Rarely,Divorced,16,3,1,Research & Development,464,74,2587,24941,16,4,8,Yes,2,17,2,2,2,2
0,38,Travel_Frequently,Single,2,3,1,Research & Development,148,42,2440,23826,22,1,8,No,3,4,4,3,3,3
0,47,Travel_Rarely,Divorced,2,4,4,Sales,1225,47,15972,21086,14,6,8,No,2,29,3,2,1,2
0,49,Travel_Rarely,Single,1,3,4,Research & Development,809,36,15379,22384,14,4,8,No,2,23,8,7,0,0
0,41,Travel_Rarely,Single,23,2,3,Sales,1206,80,7082,11591,16,3,8,Yes,2,21,2,0,0,2
0,20,Travel_Rarely,Single,9,1,1,Sales,727,54,2728,21082,11,1,8,No,3,2,2,2,0,2
0,33,Non-Travel,Divorced,16,3,2,Sales,530,36,5368,16130,25,1,8,Yes,2,7,6,5,1,2
0,36,Travel_Rarely,Married,26,4,2,Research & Development,1351,80,5347,7419,14,6,8,No,2,10,3,2,0,2
0,44,Travel_Rarely,Divorced,1,3,1,Human Resources,528,44,3195,4167,18,4,8,Yes,2,8,2,2,2,2
0,38,Travel_Rarely,Married,4,2,1,Research & Development,1495,87,3306,26176,19,7,8,No,5,7,0,0,0,0
0,53,Travel_Rarely,Married,24,4,3,Research & Development,1395,48,7005,3458,15,3,8,No,2,11,4,3,1,2
0,26,Non-Travel,Single,7,3,1,Research & Development,786,76,2570,11925,20,1,8,No,5,7,7,7,5,7
0,55,Travel_Rarely,Divorced,22,3,1,Research & Development,1441,94,3537,23737,12,5,8,No,1,8,4,2,1,2
0,34,Travel_Rarely,Married,5,2,2,Research & Development,1157,57,3986,11912,14,1,8,No,3,15,15,10,4,13
0,60,Travel_Rarely,Divorced,1,4,3,Research & Development,370,92,10883,20467,20,3,8,No,2,19,1,0,0,0
0,33,Travel_Rarely,Married,21,3,1,Research & Development,267,79,2028,13637,18,1,8,No,6,14,14,11,2,13
0,37,Travel_Frequently,Divorced,1,4,2,Sales,1278,31,9525,7677,14,1,8,No,2,6,6,3,1,3
0,34,Travel_Rarely,Married,19,3,1,Research & Development,678,35,2929,20338,12,1,8,No,3,10,10,9,8,7
0,44,Travel_Rarely,Married,2,3,3,Research & Development,921,96,7879,14810,19,1,8,Yes,2,9,8,7,6,7
0,35,Travel_Frequently,Single,2,4,1,Research & Development,146,79,4930,13970,14,0,8,Yes,2,6,5,4,1,4
0,43,Travel_Rarely,Married,2,3,2,Sales,1179,73,7847,6069,17,1,8,Yes,3,10,10,9,8,8
0,24,Travel_Rarely,Married,9,3,1,Research & Development,581,62,4401,17616,16,1,8,No,1,5,5,3,0,4
0,41,Travel_Rarely,Single,6,3,3,Sales,918,35,9241,15869,12,1,8,No,3,10,10,8,8,7
0,29,Travel_Rarely,Married,9,4,1,Research & Development,1082,43,2974,25412,17,9,8,No,2,9,5,3,1,2
0,36,Travel_Rarely,Single,2,4,2,Sales,530,51,4502,7439,15,3,8,No,2,17,13,7,6,7
0,45,Non-Travel,Married,1,1,3,Research & Development,1238,74,10748,3395,23,3,8,No,3,25,23,15,14,4
0,26,Travel_Rarely,Married,17,4,1,Research & Development,390,62,2305,6217,15,1,8,No,3,3,3,2,0,2
0,45,Travel_Rarely,Single,28,2,4,Research & Development,1005,48,16704,17119,11,1,8,No,2,21,21,6,8,6
0,32,Travel_Frequently,Married,10,3,1,Research & Development,585,56,3433,17360,13,6,8,No,3,10,5,2,1,3
0,31,Travel_Rarely,Married,2,4,1,Research & Development,741,69,3477,18103,14,1,8,No,2,6,5,2,0,3
0,41,Non-Travel,Married,4,3,2,Human Resources,552,60,6430,20794,19,6,8,No,4,10,3,2,1,2
0,40,Travel_Rarely,Married,8,2,2,Research & Development,369,92,6516,5041,16,2,8,Yes,3,18,1,0,0,0
0,24,Travel_Rarely,Divorced,29,1,1,Research & Development,506,91,3907,3622,13,1,8,No,2,6,6,2,1,2
0,46,Travel_Rarely,Single,13,4,2,Research & Development,717,34,5562,9697,14,6,8,No,3,19,10,7,0,9
0,35,Travel_Rarely,Married,27,4,2,Research & Development,1370,49,6883,5151,16,2,8,No,3,17,7,7,0,7
0,30,Travel_Rarely,Married,16,1,1,Research & Development,793,33,2862,3811,12,1,8,No,2,10,10,0,0,8
0,47,Non-Travel,Married,2,4,2,Sales,543,87,4978,3536,11,7,8,No,3,4,1,0,0,0
0,46,Travel_Rarely,Divorced,2,3,3,Sales,1277,74,10368,5596,12,4,8,Yes,5,13,10,6,0,3
0,23,Travel_Rarely,Single,4,1,1,Research & Development,160,51,3295,12862,13,1,8,No,3,3,3,2,1,2
0,31,Travel_Frequently,Single,24,1,2,Research & Development,163,30,5238,6670,20,2,8,No,3,9,5,4,1,4
0,39,Non-Travel,Married,1,3,2,Research & Development,792,77,6472,8989,15,1,8,Yes,2,9,9,8,5,8
0,32,Travel_Rarely,Married,19,3,3,Sales,371,80,9610,3840,13,3,8,No,2,10,4,3,0,2
0,40,Travel_Rarely,Single,7,4,5,Sales,611,88,19833,4349,14,1,8,No,3,21,21,8,12,8
0,45,Travel_Rarely,Married,4,3,3,Human Resources,176,56,9756,6595,21,4,8,No,2,9,5,0,0,3
0,30,Travel_Frequently,Single,2,4,1,Research & Development,1312,78,4968,26427,16,0,8,No,2,10,9,7,0,7
0,24,Travel_Frequently,Married,10,3,1,Human Resources,897,59,2145,2097,14,0,8,No,2,3,2,2,2,1
0,31,Travel_Rarely,Married,5,3,2,Sales,1003,51,8346,20943,19,1,8,No,3,6,5,2,0,2
0,27,Travel_Rarely,Single,8,3,1,Research & Development,1054,67,3445,6152,11,1,8,No,5,6,6,2,1,4
0,29,Travel_Frequently,Single,1,3,2,Research & Development,461,70,6294,23060,12,8,8,Yes,5,10,3,2,0,2
0,30,Travel_Rarely,Divorced,15,2,3,Sales,979,94,7140,3088,11,2,8,No,2,12,7,7,1,7
0,34,Travel_Rarely,Married,2,4,1,Research & Development,181,97,2932,5586,14,0,8,Yes,3,6,5,0,1,2
0,33,Non-Travel,Single,2,3,2,Sales,1283,62,5147,10697,15,8,8,No,2,13,11,7,1,7
0,49,Travel_Rarely,Single,11,4,2,Sales,1313,80,4507,8191,12,3,8,No,1,8,5,1,0,4
0,38,Travel_Frequently,Married,2,2,1,Research & Development,594,75,2468,15963,14,4,8,No,4,9,6,1,0,5
0,29,Travel_Rarely,Divorced,4,3,1,Research & Development,590,91,2109,10007,13,1,8,No,2,1,1,0,0,0
0,30,Travel_Rarely,Married,16,3,2,Research & Development,305,58,5294,9128,16,3,8,No,3,10,7,0,1,7
0,32,Non-Travel,Single,5,4,1,Research & Development,953,65,2718,17674,14,2,8,No,3,12,7,7,0,7
0,38,Travel_Rarely,Married,18,3,2,Research & Development,833,60,5811,24539,16,3,8,Yes,2,15,1,0,1,0
0,42,Travel_Rarely,Divorced,12,3,1,Research & Development,855,57,2766,8952,22,8,8,No,6,7,5,3,0,4
0,55,Travel_Rarely,Married,2,3,5,Research & Development,478,60,19038,19805,12,8,8,No,2,34,1,0,0,0
0,33,Non-Travel,Divorced,4,3,2,Research & Development,775,90,3055,6194,15,5,8,No,2,11,9,8,1,7
0,41,Travel_Rarely,Divorced,9,4,1,Research & Development,548,94,2289,20520,20,1,8,No,2,5,5,3,0,4
0,34,Non-Travel,Divorced,10,3,2,Sales,1375,87,4001,12313,14,1,8,Yes,3,15,15,14,0,7
0,53,Non-Travel,Married,1,4,4,Research & Development,661,60,12965,22308,20,4,8,Yes,2,27,3,2,0,2
0,43,Travel_Rarely,Single,2,3,1,Human Resources,244,97,3539,5033,13,0,8,No,5,10,9,7,1,8
0,34,Travel_Rarely,Single,3,2,2,Sales,511,32,6029,25353,12,5,8,No,3,6,2,2,2,2
0,38,Travel_Rarely,Married,6,2,1,Research & Development,1153,40,3702,16376,11,1,8,No,3,5,5,4,0,4
0,31,Travel_Rarely,Married,29,4,2,Sales,196,91,5468,13402,14,1,8,No,3,13,12,7,5,7
0,51,Travel_Rarely,Married,3,3,3,Research & Development,942,53,13116,22984,11,2,8,No,2,15,2,2,2,2
0,37,Travel_Rarely,Married,9,2,2,Sales,589,46,4189,8800,14,1,8,No,2,5,5,2,0,3
0,46,Travel_Rarely,Divorced,2,4,5,Research & Development,734,46,19328,14218,17,7,8,Yes,3,24,2,1,2,2
0,36,Travel_Rarely,Married,10,3,3,Research & Development,1383,90,8321,25949,13,7,8,Yes,1,15,12,8,5,7
0,37,Travel_Rarely,Divorced,8,2,2,Human Resources,1239,89,4071,12832,13,2,8,No,4,19,10,0,4,7
0,33,Travel_Rarely,Married,8,4,1,Research & Development,867,90,3143,6076,19,6,8,No,1,14,10,8,7,6
0,28,Travel_Rarely,Married,1,3,1,Research & Development,1181,82,2044,5531,11,1,8,No,6,5,5,3,0,3
0,39,Travel_Rarely,Single,10,1,3,Research & Development,1253,65,13464,7914,21,7,8,No,3,9,4,3,2,2
0,46,Non-Travel,Single,26,2,2,Sales,849,98,7991,25166,15,8,8,No,3,6,2,2,2,2
0,40,Travel_Rarely,Married,2,2,1,Research & Development,616,99,3377,25605,17,4,8,No,5,7,4,3,0,2
0,42,Travel_Rarely,Married,13,3,2,Research & Development,1128,95,5538,5696,18,5,8,No,2,10,0,0,0,0
0,35,Non-Travel,Divorced,2,2,2,Research & Development,1180,90,5762,24442,14,2,8,No,6,15,7,7,1,7
0,38,Non-Travel,Divorced,2,3,1,Human Resources,1336,100,2592,7129,13,5,8,No,3,13,11,10,3,8
0,39,Travel_Frequently,Divorced,20,3,2,Sales,766,83,4127,19188,18,2,8,No,6,7,2,1,2,2
0,43,Non-Travel,Single,9,3,1,Research & Development,343,52,2438,24978,13,4,8,No,2,7,3,2,1,2
0,41,Travel_Rarely,Single,5,3,2,Research & Development,447,85,6870,15530,12,3,8,No,3,11,3,2,1,2
0,41,Travel_Rarely,Divorced,4,1,3,Sales,796,81,10447,26458,13,0,8,Yes,3,23,22,14,13,5
0,30,Travel_Rarely,Single,10,3,3,Research & Development,1092,64,9667,2739,14,9,8,No,3,9,7,7,0,2
0,40,Travel_Rarely,Divorced,1,3,2,Research & Development,1194,52,6513,9060,17,4,8,No,3,12,5,3,0,3
0,34,Travel_Rarely,Married,8,2,2,Sales,810,92,6799,22128,21,1,8,No,5,10,10,8,4,8
0,58,Non-Travel,Divorced,2,3,4,Sales,350,52,16291,22577,22,4,8,No,0,37,16,9,14,14
0,35,Travel_Rarely,Married,23,4,1,Research & Development,185,91,2705,9696,16,0,8,No,2,6,5,4,0,3
0,47,Travel_Rarely,Divorced,4,3,3,Research & Development,1001,92,10333,19271,12,8,8,Yes,4,28,22,11,14,10
0,40,Travel_Rarely,Divorced,12,3,2,Research & Development,750,47,4448,10748,12,2,8,No,3,15,7,4,7,7
0,54,Travel_Rarely,Married,7,4,2,Research & Development,431,68,6854,15696,15,4,8,No,2,14,7,1,1,7
0,31,Travel_Frequently,Married,7,4,3,Sales,1125,68,9637,8277,14,2,8,No,3,9,3,2,2,2
0,28,Travel_Rarely,Married,1,3,1,Research & Development,1217,67,3591,12719,25,1,8,No,3,3,3,2,1,2
0,38,Travel_Rarely,Married,2,4,2,Sales,723,77,5405,4244,20,2,8,Yes,4,20,4,2,0,3
0,26,Travel_Rarely,Single,10,3,2,Sales,572,46,4684,9125,13,1,8,No,4,5,5,3,1,2
0,58,Travel_Frequently,Married,15,4,4,Research & Development,1216,87,15787,21624,14,2,8,Yes,3,23,2,2,2,2
0,18,Non-Travel,Single,14,3,1,Research & Development,1431,33,1514,8018,16,1,8,No,4,0,0,0,0,0
0,45,Non-Travel,Married,2,4,2,Sales,589,67,5154,19665,22,4,8,No,3,10,8,7,5,7
0,36,Travel_Rarely,Married,2,4,2,Research & Development,430,73,6962,19573,22,4,8,Yes,2,15,1,0,0,0
0,43,Travel_Frequently,Married,2,4,2,Sales,1422,92,5675,19246,20,1,8,No,5,7,7,7,7,7
0,27,Travel_Frequently,Single,5,2,1,Research & Development,1297,53,2379,19826,14,0,8,Yes,3,6,5,4,0,2
0,29,Travel_Frequently,Married,20,1,1,Research & Development,574,40,3812,7003,13,1,8,No,3,11,11,8,3,10
0,32,Travel_Frequently,Single,10,4,2,Sales,1318,79,4648,26075,13,8,8,No,2,4,0,0,0,0
0,42,Non-Travel,Married,10,4,1,Research & Development,355,38,2936,6161,22,3,8,No,1,10,6,3,3,3
0,47,Travel_Rarely,Single,9,4,1,Research & Development,207,64,2105,5411,12,4,8,No,2,7,2,2,2,0
0,46,Travel_Rarely,Divorced,2,2,3,Research & Development,706,82,8578,19989,14,3,8,No,4,12,9,8,4,7
0,28,Non-Travel,Divorced,1,2,1,Human Resources,280,43,2706,10494,15,1,8,No,2,3,3,2,2,2
0,29,Travel_Rarely,Divorced,29,1,2,Research & Development,726,93,6384,21143,17,8,8,No,3,11,7,0,1,6
0,42,Travel_Rarely,Single,8,3,1,Research & Development,1142,81,3968,13624,13,4,8,No,3,8,0,0,0,0
0,46,Travel_Rarely,Divorced,3,3,4,Sales,1319,45,13225,7739,12,2,8,No,5,25,19,17,2,8
0,27,Travel_Rarely,Married,23,1,2,Sales,728,36,3540,7018,21,1,8,No,5,9,9,8,5,8
0,29,Travel_Rarely,Married,6,1,1,Human Resources,352,87,2804,15434,11,1,8,No,3,1,1,0,0,0
0,43,Travel_Rarely,Married,6,3,5,Research & Development,823,81,19392,22539,13,7,8,No,2,21,16,12,6,14
0,48,Travel_Rarely,Married,10,3,5,Research & Development,1224,91,19665,13583,12,4,8,No,3,29,22,10,12,9
0,27,Travel_Frequently,Married,15,3,1,Research & Development,1131,77,4774,23844,19,0,8,No,2,8,7,6,7,3
0,39,Travel_Rarely,Divorced,19,4,2,Research & Development,835,41,3902,5141,14,8,8,No,2,7,2,2,2,2
0,55,Travel_Rarely,Married,2,4,1,Research & Development,836,98,2662,7975,20,8,8,No,2,19,5,2,0,4
0,28,Travel_Rarely,Married,3,3,1,Sales,1172,78,2856,3692,19,1,8,No,3,1,1,0,0,0
0,36,Travel_Rarely,Married,10,4,2,Sales,1266,63,5673,6060,13,1,8,Yes,4,10,10,9,1,7
0,31,Travel_Rarely,Divorced,20,3,2,Research & Development,311,89,4197,18624,11,1,8,No,2,10,10,8,0,2
0,34,Travel_Rarely,Married,4,3,3,Sales,1480,64,9713,24444,13,2,8,Yes,3,9,5,3,1,0
0,29,Travel_Rarely,Single,7,3,1,Research & Development,592,59,2062,19384,14,3,8,No,2,11,3,2,1,2
0,37,Travel_Rarely,Married,7,4,2,Research & Development,783,78,4284,13588,22,5,8,Yes,2,16,5,3,0,4
0,35,Travel_Rarely,Married,16,2,2,Research & Development,219,44,4788,25388,11,0,8,Yes,2,4,3,2,0,2
0,45,Travel_Rarely,Married,25,2,2,Research & Development,556,93,5906,23888,13,0,8,No,2,10,9,8,3,8
0,36,Travel_Frequently,Single,2,1,2,Human Resources,1213,94,3886,4223,21,1,8,No,2,10,10,1,0,8
0,40,Travel_Rarely,Divorced,1,4,4,Research & Development,1137,98,16823,18991,11,2,8,No,3,22,19,7,11,16
0,26,Travel_Rarely,Married,1,2,1,Research & Development,482,90,2933,14908,13,1,8,Yes,3,1,1,0,1,0
0,27,Travel_Rarely,Single,2,2,2,Sales,511,89,6500,26997,14,0,8,No,5,9,8,7,0,7
0,48,Travel_Frequently,Divorced,22,3,4,Research & Development,117,58,17174,2437,11,3,8,No,3,24,22,17,4,7
0,44,Travel_Rarely,Married,1,4,2,Research & Development,170,78,5033,9364,15,2,8,No,5,10,2,0,2,2
0,36,Travel_Rarely,Married,17,2,2,Sales,335,33,5507,16822,16,2,8,No,1,12,4,2,1,3
0,41,Travel_Rarely,Married,8,3,2,Sales,337,54,4393,26841,21,5,8,No,3,14,5,4,1,4
0,42,Travel_Rarely,Married,6,3,3,Research & Development,1396,83,13348,14842,13,9,8,No,3,18,13,7,5,7
0,31,Travel_Rarely,Divorced,10,2,2,Sales,1079,86,6583,20115,11,2,8,Yes,2,8,5,2,1,4
0,34,Travel_Rarely,Married,3,1,2,Sales,735,75,8103,16495,12,3,8,Yes,3,9,4,2,0,1
0,31,Travel_Rarely,Divorced,4,3,1,Research & Development,471,62,3978,16031,12,8,8,No,0,4,2,2,2,2
0,26,Travel_Frequently,Married,6,3,1,Research & Development,1096,61,2544,7102,18,0,8,No,3,8,7,7,7,7
0,45,Travel_Frequently,Single,1,4,2,Research & Development,1297,44,5399,14511,12,4,8,No,3,12,4,2,0,3
0,33,Travel_Rarely,Single,10,4,2,Sales,217,43,5487,10410,14,1,8,No,2,10,10,4,0,9
0,28,Travel_Frequently,Married,1,2,2,Sales,783,42,6834,19255,12,1,8,Yes,2,7,7,7,0,7
0,39,Non-Travel,Married,21,4,2,Sales,1251,32,5736,3987,19,6,8,No,1,10,3,2,1,2
0,27,Travel_Rarely,Married,2,4,1,Research & Development,1354,41,2226,6073,11,1,8,No,3,6,5,3,1,2
0,34,Travel_Frequently,Married,22,4,2,Research & Development,735,86,5747,26496,15,1,8,Yes,3,16,15,10,6,11
0,47,Non-Travel,Married,14,4,2,Research & Development,1169,64,5467,2125,18,8,8,No,4,16,8,7,1,7
0,56,Travel_Rarely,Married,11,5,2,Sales,1443,89,5380,20328,16,4,8,No,3,6,0,0,0,0
0,39,Travel_Rarely,Married,9,2,2,Research & Development,867,87,5151,12315,25,1,8,No,3,10,10,0,7,9
0,38,Travel_Frequently,Divorced,8,3,2,Research & Development,1394,58,2133,18115,16,1,8,Yes,3,20,20,11,0,7
0,58,Travel_Rarely,Married,21,3,4,Sales,605,72,17875,11761,13,4,8,Yes,2,29,1,0,0,0
0,38,Travel_Rarely,Divorced,9,2,1,Research & Development,1206,71,4771,14293,19,2,8,No,0,10,5,2,0,3
0,49,Travel_Frequently,Married,2,1,5,Research & Development,1064,42,19161,13738,15,3,8,No,3,28,5,4,4,3
0,42,Travel_Rarely,Divorced,12,4,2,Sales,419,77,5087,2900,12,3,8,Yes,4,14,0,0,0,0
0,35,Travel_Rarely,Married,18,4,2,Sales,682,71,5561,15975,16,0,8,No,2,6,5,3,0,4
0,28,Non-Travel,Single,16,3,1,Research & Development,1103,49,2144,2122,14,1,8,No,3,5,5,3,1,4
0,31,Non-Travel,Divorced,3,2,1,Research & Development,976,48,3065,3995,13,1,8,Yes,3,4,4,2,2,3
0,36,Non-Travel,Married,9,4,1,Research & Development,1351,66,2810,9238,22,1,8,No,3,5,5,4,0,2
0,34,Travel_Rarely,Single,1,3,3,Sales,937,32,9888,6770,21,1,8,No,3,14,14,8,2,1
0,34,Travel_Rarely,Divorced,13,4,3,Sales,1239,39,8628,22914,18,1,8,No,2,9,8,7,1,1
0,26,Travel_Rarely,Single,1,3,1,Research & Development,157,95,2867,20006,13,0,8,No,6,8,7,7,7,6
0,29,Travel_Rarely,Married,1,3,2,Research & Development,136,89,5373,6225,12,0,8,No,5,6,5,3,0,2
0,32,Non-Travel,Divorced,15,4,2,Research & Development,1146,34,6667,16542,18,5,8,No,6,9,5,1,1,2
0,31,Travel_Frequently,Married,1,3,2,Research & Development,1125,48,5003,5771,21,1,8,No,6,10,10,8,8,7
0,38,Travel_Rarely,Single,1,3,1,Sales,1404,59,2858,11473,14,4,8,No,3,20,1,0,0,0
0,35,Travel_Rarely,Married,7,4,2,Sales,1224,55,5204,13586,11,1,8,Yes,2,10,10,8,0,9
0,27,Travel_Rarely,Single,9,3,2,Sales,954,44,4105,5099,14,1,8,No,5,7,7,7,0,7
0,32,Travel_Rarely,Single,5,4,2,Research & Development,1373,56,9679,10138,24,8,8,No,1,8,1,0,0,0
0,54,Travel_Rarely,Married,9,2,2,Research & Development,155,67,2897,22474,11,3,8,No,6,9,4,3,2,3
0,33,Travel_Frequently,Divorced,7,2,2,Research & Development,1303,36,5968,18079,20,1,8,No,2,9,9,7,2,8
0,43,Travel_Rarely,Married,11,3,3,Research & Development,574,30,7510,16873,17,1,8,No,1,10,10,9,0,9
0,38,Travel_Frequently,Married,1,4,1,Human Resources,1444,88,2991,5224,11,0,8,Yes,2,7,6,2,1,2
0,55,Travel_Rarely,Married,26,4,5,Human Resources,189,71,19636,25811,18,4,8,Yes,0,35,10,9,1,4
0,31,Travel_Rarely,Divorced,2,1,1,Research & Development,1276,59,1129,17536,11,1,8,Yes,4,1,1,0,0,0
0,39,Travel_Rarely,Single,15,4,4,Sales,119,77,13341,25098,12,0,8,No,3,21,20,8,11,10
0,42,Non-Travel,Single,23,2,2,Research & Development,335,37,4332,14811,12,1,8,No,2,20,20,9,3,7
0,31,Non-Travel,Married,10,3,3,Research & Development,697,40,11031,26862,20,4,8,No,2,13,11,7,4,8
0,54,Travel_Rarely,Single,10,3,2,Research & Development,157,77,4440,25198,19,6,8,Yes,3,9,5,2,1,4
0,24,Travel_Rarely,Single,1,2,2,Research & Development,771,45,4617,14120,12,1,8,No,2,4,4,3,1,2
